[rosmaster.main][INFO] 2023-08-31 17:49:10,426: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-08-31 17:49:10,426: Starting ROS Master Node
[rosmaster.master][INFO] 2023-08-31 17:49:10,941: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,941: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,941: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,942: +SUB [/odom_visualization_1/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,943: +SUB [/odom_visualization_1/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,944: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,945: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,945: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,946: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,947: +SUB [/planning/travel_traj_10] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,947: +SUB [/planning/travel_traj_10_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,948: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,949: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,949: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,949: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,950: +SUB [/odom_visualization_7/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,951: +SUB [/odom_visualization_7/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,951: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,952: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,952: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,952: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,952: +SUB [/odom_visualization_5/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,953: +SUB [/odom_visualization_5/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,953: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,954: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,954: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,954: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,955: +SUB [/odom_visualization_6/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,956: +SUB [/odom_visualization_6/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,956: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,957: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,957: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,957: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,957: +SUB [/planning/position_cmd_vis_10] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,958: +SUB [/planning/position_cmd_vis_10_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,959: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,959: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,959: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,959: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,960: +SUB [/odom_visualization_9/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,960: +SUB [/odom_visualization_9/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,961: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,962: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,962: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,962: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,962: +SUB [/odom_visualization_8/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,963: +SUB [/odom_visualization_8/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,963: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,964: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,964: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,964: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,965: +SUB [/planning/travel_traj_8] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,965: +SUB [/planning/travel_traj_8_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,966: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,966: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,966: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,966: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,967: +SUB [/planning/travel_traj_9] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,967: +SUB [/planning/travel_traj_9_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,968: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,969: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,969: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,969: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,969: +SUB [/planning/position_cmd_vis_7] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,970: +SUB [/planning/position_cmd_vis_7_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,971: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,971: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,972: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,972: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,972: +SUB [/planning/travel_traj_6] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,973: +SUB [/planning/travel_traj_6_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,973: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,974: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,974: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,974: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,974: +SUB [/planning/position_cmd_vis_8] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,975: +SUB [/planning/position_cmd_vis_8_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,976: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,976: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,976: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,976: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,977: +SUB [/planning/position_cmd_vis_9] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,977: +SUB [/planning/position_cmd_vis_9_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,978: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,978: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,979: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,979: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,979: +SUB [/odom_visualization_10/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,980: +SUB [/odom_visualization_10/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,981: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,982: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,982: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,982: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,982: +SUB [/planning/travel_traj_5] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,983: +SUB [/planning/travel_traj_5_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,984: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,984: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,984: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,984: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,985: +SUB [/planning/position_cmd_vis_5] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,985: +SUB [/planning/position_cmd_vis_5_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,986: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,986: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,987: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,987: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,987: +SUB [/planning/position_cmd_vis_6] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,988: +SUB [/planning/position_cmd_vis_6_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,988: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,989: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,989: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,989: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,989: +SUB [/planning/travel_traj_7] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,990: +SUB [/planning/travel_traj_7_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,990: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,991: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,991: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,991: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,992: +SUB [/odom_visualization_2/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,992: +SUB [/odom_visualization_2/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,993: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,993: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,993: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,993: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,994: +SUB [/odom_visualization_3/robot] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,994: +SUB [/odom_visualization_3/robot_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,995: +SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,996: -SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,996: +SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,998: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,998: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,999: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,999: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:10,999: +SUB [/planning/position_cmd_vis_3] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,000: +SUB [/planning/position_cmd_vis_3_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,000: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,001: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,001: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,001: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,002: +SUB [/planning/travel_traj_4] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,002: +SUB [/planning/travel_traj_4_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,003: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,004: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,004: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,004: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,004: +SUB [/planning/travel_traj_1] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,005: +SUB [/planning/travel_traj_1_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,005: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,006: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,006: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,006: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,007: +SUB [/planning/position_cmd_vis_1] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,007: +SUB [/planning/position_cmd_vis_1_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,008: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,008: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,008: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,008: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,009: +SUB [/planning/position_cmd_vis_4] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,009: +SUB [/planning/position_cmd_vis_4_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,010: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,010: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,010: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,011: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,011: +SUB [/planning/travel_traj_2] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,012: +SUB [/planning/travel_traj_2_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,012: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,013: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,013: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,013: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,013: +SUB [/planning/position_cmd_vis_2] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,014: +SUB [/planning/position_cmd_vis_2_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,014: +SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,015: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,015: -SUB [/visualization_marker] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,015: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,015: +SUB [/planning/travel_traj_3] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,016: +SUB [/planning/travel_traj_3_array] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,017: +SUB [/sdf_map/occupancy_all_6] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,017: -PUB [/goal] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,017: -PUB [/initialpose] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,019: +PUB [/initialpose] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,019: +PUB [/goal] /rvizvisualisation http://localhost:41117/
[rosmaster.master][INFO] 2023-08-31 17:49:11,019: +PUB [/move_base_simple/goal] /rvizvisualisation http://localhost:41117/
