[rosmaster.main][INFO] 2023-09-01 11:47:13,811: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-09-01 11:47:13,811: Starting ROS Master Node
[rosmaster.master][INFO] 2023-09-01 11:47:14,344: +SUB [/planning/travel_traj_6_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,345: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,346: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,346: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,346: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,347: +SUB [/planning/position_cmd_vis_9] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,347: +SUB [/planning/position_cmd_vis_9_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,348: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,348: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,348: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,348: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,349: +SUB [/odom_visualization_5/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,350: +SUB [/odom_visualization_5/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,350: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,351: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,351: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,351: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,351: +SUB [/planning/position_cmd_vis_6] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,352: +SUB [/planning/position_cmd_vis_6_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,352: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,353: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,353: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,353: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,354: +SUB [/planning/position_cmd_vis_10] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,354: +SUB [/planning/position_cmd_vis_10_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,355: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,356: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,356: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,356: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,357: +SUB [/odom_visualization_8/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,357: +SUB [/odom_visualization_8/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,358: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,358: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,358: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,359: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,359: +SUB [/planning/position_cmd_vis_8] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,360: +SUB [/planning/position_cmd_vis_8_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,360: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,361: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,361: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,361: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,361: +SUB [/odom_visualization_10/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,362: +SUB [/odom_visualization_10/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,362: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,363: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,363: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,363: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,364: +SUB [/planning/position_cmd_vis_5] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,364: +SUB [/planning/position_cmd_vis_5_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,365: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,365: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,366: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,366: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,366: +SUB [/planning/travel_traj_7] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,367: +SUB [/planning/travel_traj_7_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,367: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,368: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,368: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,368: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,368: +SUB [/odom_visualization_6/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,369: +SUB [/odom_visualization_6/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,369: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,370: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,370: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,370: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,371: +SUB [/odom_visualization_9/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,371: +SUB [/odom_visualization_9/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,371: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,372: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,372: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,372: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,373: +SUB [/planning/position_cmd_vis_7] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,373: +SUB [/planning/position_cmd_vis_7_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,374: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,374: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,374: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,374: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,375: +SUB [/planning/travel_traj_8] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,375: +SUB [/planning/travel_traj_8_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,376: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,376: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,376: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,376: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,377: +SUB [/odom_visualization_3/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,378: +SUB [/odom_visualization_3/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,381: +SUB [/map_generator/global_cloud] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,382: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,382: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,382: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,382: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,383: +SUB [/odom_visualization_1/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,383: +SUB [/odom_visualization_1/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,384: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,385: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,385: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,385: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,386: +SUB [/odom_visualization_2/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,386: +SUB [/odom_visualization_2/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,387: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,387: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,387: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,387: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,388: +SUB [/odom_visualization_4/robot] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,388: +SUB [/odom_visualization_4/robot_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,391: +SUB [/multi_map_manager/cloud1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,391: -SUB [/multi_map_manager/cloud1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,391: +SUB [/multi_map_manager/cloud1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,392: +SUB [/sdf_map/esdf] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,525: +SUB [/sdf_map/occupancy_all_6] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,526: +SUB [/sdf_map/occupancy_all_1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,528: +SUB [/sdf_map/unknown_1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,530: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,531: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,531: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,531: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,532: +SUB [/planning/position_cmd_vis_4] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,532: +SUB [/planning/position_cmd_vis_4_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,533: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,533: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,534: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,534: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,534: +SUB [/planning/travel_traj_3] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,535: +SUB [/planning/travel_traj_3_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,535: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,536: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,536: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,536: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,536: +SUB [/planning/position_cmd_vis_3] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,537: +SUB [/planning/position_cmd_vis_3_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,538: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,538: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,539: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,539: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,539: +SUB [/planning/travel_traj_4] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,540: +SUB [/planning/travel_traj_4_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,540: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,541: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,541: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,541: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,542: +SUB [/planning/position_cmd_vis_1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,542: +SUB [/planning/position_cmd_vis_1_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,543: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,543: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,544: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,544: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,544: +SUB [/planning/travel_traj_2] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,545: +SUB [/planning/travel_traj_2_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,545: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,546: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,546: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,546: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,548: +SUB [/planning/position_cmd_vis_2] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,548: +SUB [/planning/position_cmd_vis_2_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,549: +SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,550: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,550: -SUB [/visualization_marker] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,550: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,551: +SUB [/planning/travel_traj_1] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,551: +SUB [/planning/travel_traj_1_array] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,552: +SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,552: -SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,553: +SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,553: -PUB [/goal] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,553: -PUB [/initialpose] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,555: +PUB [/initialpose] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,555: +PUB [/goal] /rvizvisualisation http://localhost:39325/
[rosmaster.master][INFO] 2023-09-01 11:47:14,556: +PUB [/move_base_simple/goal] /rvizvisualisation http://localhost:39325/
