[rosmaster.main][INFO] 2024-01-14 20:40:51,836: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-01-14 20:40:51,836: Starting ROS Master Node
[rosmaster.master][INFO] 2024-01-14 20:40:52,140: publisherUpdate[/rosout] -> http://localhost:36533/ ['http://localhost:34761/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-01-14 20:40:52,222: +SUB [/tf] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,223: +SUB [/tf_static] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,239: +PUB [/initialpose] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,240: +PUB [/goal] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,248: +SUB [/sdf_map/esdf] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,251: +SUB [/multi_map_manager/cloud1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,251: -SUB [/multi_map_manager/cloud1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,252: +SUB [/multi_map_manager/cloud1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,323: +SUB [/sdf_map/unknown_1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,324: +SUB [/sdf_map/occupancy_all_1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,325: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,326: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,326: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,326: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,327: +SUB [/planning/travel_traj_9] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,327: +SUB [/planning/travel_traj_9_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,328: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,328: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,328: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,329: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,329: +SUB [/planning/travel_traj_6] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,330: +SUB [/planning/travel_traj_6_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,330: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,331: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,331: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,331: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,331: +SUB [/planning/travel_traj_7] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,332: +SUB [/planning/travel_traj_7_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,332: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,333: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,333: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,333: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,334: +SUB [/odom_visualization_8/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,334: +SUB [/odom_visualization_8/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,335: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,335: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,335: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,336: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,336: +SUB [/planning/position_cmd_vis_6] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,337: +SUB [/planning/position_cmd_vis_6_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,337: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,338: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,338: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,338: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,339: +SUB [/odom_visualization_6/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,339: +SUB [/odom_visualization_6/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,340: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,340: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,341: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,341: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,341: +SUB [/odom_visualization_7/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,342: +SUB [/odom_visualization_7/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,342: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,343: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,343: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,343: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,343: +SUB [/odom_visualization_10/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,344: +SUB [/odom_visualization_10/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,344: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,345: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,345: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,345: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,346: +SUB [/planning/position_cmd_vis_8] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,346: +SUB [/planning/position_cmd_vis_8_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,347: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,347: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,347: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,348: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,348: +SUB [/planning/position_cmd_vis_9] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,349: +SUB [/planning/position_cmd_vis_9_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,349: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,350: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,350: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,350: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,350: +SUB [/planning/position_cmd_vis_7] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,351: +SUB [/planning/position_cmd_vis_7_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,351: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,352: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,352: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,352: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,353: +SUB [/planning/travel_traj_5] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,353: +SUB [/planning/travel_traj_5_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,354: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,354: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,354: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,354: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,355: +SUB [/odom_visualization_5/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,355: +SUB [/odom_visualization_5/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,356: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,356: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,356: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,357: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,357: +SUB [/odom_visualization_9/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,357: +SUB [/odom_visualization_9/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,358: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,358: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,359: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,359: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,360: +SUB [/planning/travel_traj_10] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,360: +SUB [/planning/travel_traj_10_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,361: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,361: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,362: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,362: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,362: +SUB [/planning/position_cmd_vis_5] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,363: +SUB [/planning/position_cmd_vis_5_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,363: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,364: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,364: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,364: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,365: +SUB [/planning/position_cmd_vis_10] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,365: +SUB [/planning/position_cmd_vis_10_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,366: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,366: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,366: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,367: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,367: +SUB [/planning/travel_traj_8] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,368: +SUB [/planning/travel_traj_8_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,368: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,369: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,369: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,369: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,370: +SUB [/odom_visualization_3/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,371: +SUB [/odom_visualization_3/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,371: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,372: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,372: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,372: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,373: +SUB [/odom_visualization_4/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,373: +SUB [/odom_visualization_4/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,374: +SUB [/map_generator/global_cloud] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,375: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,376: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,376: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,376: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,377: +SUB [/odom_visualization_2/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,377: +SUB [/odom_visualization_2/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,378: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,379: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,379: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,379: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,380: +SUB [/odom_visualization_1/robot] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,380: +SUB [/odom_visualization_1/robot_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,382: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,382: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,382: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,382: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,383: +SUB [/planning/travel_traj_4] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,384: +SUB [/planning/travel_traj_4_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,384: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,385: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,385: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,385: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,386: +SUB [/planning/position_cmd_vis_4] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,386: +SUB [/planning/position_cmd_vis_4_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,387: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,387: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,388: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,388: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,388: +SUB [/planning/position_cmd_vis_1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,389: +SUB [/planning/position_cmd_vis_1_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,389: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,390: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,390: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,390: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,391: +SUB [/planning/travel_traj_2] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,392: +SUB [/planning/travel_traj_2_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,392: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,393: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,393: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,393: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,394: +SUB [/planning/position_cmd_vis_2] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,394: +SUB [/planning/position_cmd_vis_2_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,395: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,396: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,396: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,396: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,397: +SUB [/planning/travel_traj_3] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,397: +SUB [/planning/travel_traj_3_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,398: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,398: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,398: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,399: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,399: +SUB [/planning/position_cmd_vis_3] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,400: +SUB [/planning/position_cmd_vis_3_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,400: +SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,401: +SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,401: -SUB [/visualization_marker] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,401: -SUB [/visualization_marker_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,402: +SUB [/planning/travel_traj_1] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,402: +SUB [/planning/travel_traj_1_array] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,405: +SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,405: -SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,405: +SUB [/expl_ground_node/frontier] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,407: +SUB [/sdf_map/occupancy_all_6] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,407: -PUB [/goal] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,407: -PUB [/initialpose] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,408: +PUB [/initialpose] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,409: +PUB [/goal] /rvizvisualisation http://localhost:34761/
[rosmaster.master][INFO] 2024-01-14 20:40:52,409: +PUB [/move_base_simple/goal] /rvizvisualisation http://localhost:34761/
